immune_escape,matched_vacc,name,rt,max_t,income_group,target_pop,hs_constraints,dt,seeding_cases,age_groups_covered,age_groups_covered_d2,t_d2,age_groups_covered_d3,age_groups_covered_d4,age_groups_covered_d5,max_coverage,vacc_period,vfr,vfr_time1,vfr_time2,vaccine,k,hl_l,hl_s,period_s,period_l,ab_50,ab_50_severe,std10,max_ab,mu_ab_infection,std10_infection,mu_ab_inf_scal_vfr,repetition,b1,hosp_scal,ICU_scal,vaccine_doses,vfr2,vacc_start,vfr2_time1,vacc_on,mu_ab_d1,mu_ab_d2,matched_vacc_level,scenario_name,vfr2_time2,index
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,6,0.04,1,1,1,1.5,3830,3890,1,0.2175,0.435,0.5,unmatched,3950,181
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,6,0.04,1,1,1,1.5,3830,3950,1,0.2175,0.435,0.5,unmatched,4010,182
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,6,0.04,1,1,1,1.5,3830,4010,1,0.2175,0.435,0.5,unmatched,4070,183
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,6,0.04,1,1,1,1.5,3830,3890,1,0.435,0.435,1,partially-matched,3950,184
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,6,0.04,1,1,1,1.5,3830,3950,1,0.435,0.435,1,partially-matched,4010,185
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,6,0.04,1,1,1,1.5,3830,4010,1,0.435,0.435,1,partially-matched,4070,186
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,6,0.04,1,1,2,1.5,3830,3890,1,0.2175,0.435,0.5,unmatched,3950,187
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,6,0.04,1,1,2,1.5,3830,3950,1,0.2175,0.435,0.5,unmatched,4010,188
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,6,0.04,1,1,2,1.5,3830,4010,1,0.2175,0.435,0.5,unmatched,4070,189
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,6,0.04,1,1,2,1.5,3830,3890,1,0.435,0.435,1,partially-matched,3950,190
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,6,0.04,1,1,2,1.5,3830,3950,1,0.435,0.435,1,partially-matched,4010,191
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,6,0.04,1,1,2,1.5,3830,4010,1,0.435,0.435,1,partially-matched,4070,192
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,6,0.04,1,1,2,1.5,3830,3890,1,0.652,0.652,1,"partially-matched d1, well-matched d2",3950,193
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,6,0.04,1,1,2,1.5,3830,3950,1,0.652,0.652,1,"partially-matched d1, well-matched d2",4010,194
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,6,0.04,1,1,2,1.5,3830,4010,1,0.652,0.652,1,"partially-matched d1, well-matched d2",4070,195
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,6,0.04,1,1,1,2,3830,3890,1,0.2175,0.435,0.5,unmatched,3950,196
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,6,0.04,1,1,1,2,3830,3950,1,0.2175,0.435,0.5,unmatched,4010,197
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,6,0.04,1,1,1,2,3830,4010,1,0.2175,0.435,0.5,unmatched,4070,198
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,6,0.04,1,1,1,2,3830,3890,1,0.435,0.435,1,partially-matched,3950,199
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,6,0.04,1,1,1,2,3830,3950,1,0.435,0.435,1,partially-matched,4010,200
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,6,0.04,1,1,1,2,3830,4010,1,0.435,0.435,1,partially-matched,4070,201
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,6,0.04,1,1,2,2,3830,3890,1,0.2175,0.435,0.5,unmatched,3950,202
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,6,0.04,1,1,2,2,3830,3950,1,0.2175,0.435,0.5,unmatched,4010,203
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,6,0.04,1,1,2,2,3830,4010,1,0.2175,0.435,0.5,unmatched,4070,204
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,6,0.04,1,1,2,2,3830,3890,1,0.435,0.435,1,partially-matched,3950,205
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,6,0.04,1,1,2,2,3830,3950,1,0.435,0.435,1,partially-matched,4010,206
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,6,0.04,1,1,2,2,3830,4010,1,0.435,0.435,1,partially-matched,4070,207
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,6,0.04,1,1,2,2,3830,3890,1,0.652,0.652,1,"partially-matched d1, well-matched d2",3950,208
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,6,0.04,1,1,2,2,3830,3950,1,0.652,0.652,1,"partially-matched d1, well-matched d2",4010,209
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,6,0.04,1,1,2,2,3830,4010,1,0.652,0.652,1,"partially-matched d1, well-matched d2",4070,210
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,6,0.04,1,1,1,1.5,5475,3890,0,0.435,0.435,1,no vaccine,3950,211
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,6,0.04,1,1,1,1.5,5475,3950,0,0.435,0.435,1,no vaccine,4010,212
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,6,0.04,1,1,1,1.5,5475,4010,0,0.435,0.435,1,no vaccine,4070,213
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,6,0.04,1,1,1,2,5475,3890,0,0.435,0.435,1,no vaccine,3950,214
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,6,0.04,1,1,1,2,5475,3950,0,0.435,0.435,1,no vaccine,4010,215
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,6,0.04,1,1,1,2,5475,4010,0,0.435,0.435,1,no vaccine,4070,216
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,7,0.04,1,1,1,1.5,3830,3890,1,0.2175,0.435,0.5,unmatched,3950,217
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,7,0.04,1,1,1,1.5,3830,3950,1,0.2175,0.435,0.5,unmatched,4010,218
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,7,0.04,1,1,1,1.5,3830,4010,1,0.2175,0.435,0.5,unmatched,4070,219
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,7,0.04,1,1,1,1.5,3830,3890,1,0.435,0.435,1,partially-matched,3950,220
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,7,0.04,1,1,1,1.5,3830,3950,1,0.435,0.435,1,partially-matched,4010,221
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,7,0.04,1,1,1,1.5,3830,4010,1,0.435,0.435,1,partially-matched,4070,222
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,7,0.04,1,1,2,1.5,3830,3890,1,0.2175,0.435,0.5,unmatched,3950,223
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,7,0.04,1,1,2,1.5,3830,3950,1,0.2175,0.435,0.5,unmatched,4010,224
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,7,0.04,1,1,2,1.5,3830,4010,1,0.2175,0.435,0.5,unmatched,4070,225
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,7,0.04,1,1,2,1.5,3830,3890,1,0.435,0.435,1,partially-matched,3950,226
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,7,0.04,1,1,2,1.5,3830,3950,1,0.435,0.435,1,partially-matched,4010,227
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,7,0.04,1,1,2,1.5,3830,4010,1,0.435,0.435,1,partially-matched,4070,228
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,7,0.04,1,1,2,1.5,3830,3890,1,0.652,0.652,1,"partially-matched d1, well-matched d2",3950,229
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,7,0.04,1,1,2,1.5,3830,3950,1,0.652,0.652,1,"partially-matched d1, well-matched d2",4010,230
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,7,0.04,1,1,2,1.5,3830,4010,1,0.652,0.652,1,"partially-matched d1, well-matched d2",4070,231
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,7,0.04,1,1,1,2,3830,3890,1,0.2175,0.435,0.5,unmatched,3950,232
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,7,0.04,1,1,1,2,3830,3950,1,0.2175,0.435,0.5,unmatched,4010,233
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,7,0.04,1,1,1,2,3830,4010,1,0.2175,0.435,0.5,unmatched,4070,234
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,7,0.04,1,1,1,2,3830,3890,1,0.435,0.435,1,partially-matched,3950,235
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,7,0.04,1,1,1,2,3830,3950,1,0.435,0.435,1,partially-matched,4010,236
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,7,0.04,1,1,1,2,3830,4010,1,0.435,0.435,1,partially-matched,4070,237
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,7,0.04,1,1,2,2,3830,3890,1,0.2175,0.435,0.5,unmatched,3950,238
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,7,0.04,1,1,2,2,3830,3950,1,0.2175,0.435,0.5,unmatched,4010,239
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,7,0.04,1,1,2,2,3830,4010,1,0.2175,0.435,0.5,unmatched,4070,240
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,7,0.04,1,1,2,2,3830,3890,1,0.435,0.435,1,partially-matched,3950,241
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,7,0.04,1,1,2,2,3830,3950,1,0.435,0.435,1,partially-matched,4010,242
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,7,0.04,1,1,2,2,3830,4010,1,0.435,0.435,1,partially-matched,4070,243
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,7,0.04,1,1,2,2,3830,3890,1,0.652,0.652,1,"partially-matched d1, well-matched d2",3950,244
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,7,0.04,1,1,2,2,3830,3950,1,0.652,0.652,1,"partially-matched d1, well-matched d2",4010,245
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,7,0.04,1,1,2,2,3830,4010,1,0.652,0.652,1,"partially-matched d1, well-matched d2",4070,246
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,7,0.04,1,1,1,1.5,5475,3890,0,0.435,0.435,1,no vaccine,3950,247
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,7,0.04,1,1,1,1.5,5475,3950,0,0.435,0.435,1,no vaccine,4010,248
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,7,0.04,1,1,1,1.5,5475,4010,0,0.435,0.435,1,no vaccine,4070,249
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,7,0.04,1,1,1,2,5475,3890,0,0.435,0.435,1,no vaccine,3950,250
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,7,0.04,1,1,1,2,5475,3950,0,0.435,0.435,1,no vaccine,4010,251
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,7,0.04,1,1,1,2,5475,4010,0,0.435,0.435,1,no vaccine,4070,252
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,8,0.04,1,1,1,1.5,3830,3890,1,0.2175,0.435,0.5,unmatched,3950,253
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,8,0.04,1,1,1,1.5,3830,3950,1,0.2175,0.435,0.5,unmatched,4010,254
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,8,0.04,1,1,1,1.5,3830,4010,1,0.2175,0.435,0.5,unmatched,4070,255
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,8,0.04,1,1,1,1.5,3830,3890,1,0.435,0.435,1,partially-matched,3950,256
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,8,0.04,1,1,1,1.5,3830,3950,1,0.435,0.435,1,partially-matched,4010,257
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,8,0.04,1,1,1,1.5,3830,4010,1,0.435,0.435,1,partially-matched,4070,258
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,8,0.04,1,1,2,1.5,3830,3890,1,0.2175,0.435,0.5,unmatched,3950,259
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,8,0.04,1,1,2,1.5,3830,3950,1,0.2175,0.435,0.5,unmatched,4010,260
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,8,0.04,1,1,2,1.5,3830,4010,1,0.2175,0.435,0.5,unmatched,4070,261
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,8,0.04,1,1,2,1.5,3830,3890,1,0.435,0.435,1,partially-matched,3950,262
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,8,0.04,1,1,2,1.5,3830,3950,1,0.435,0.435,1,partially-matched,4010,263
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,8,0.04,1,1,2,1.5,3830,4010,1,0.435,0.435,1,partially-matched,4070,264
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,8,0.04,1,1,2,1.5,3830,3890,1,0.652,0.652,1,"partially-matched d1, well-matched d2",3950,265
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,8,0.04,1,1,2,1.5,3830,3950,1,0.652,0.652,1,"partially-matched d1, well-matched d2",4010,266
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,8,0.04,1,1,2,1.5,3830,4010,1,0.652,0.652,1,"partially-matched d1, well-matched d2",4070,267
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,8,0.04,1,1,1,2,3830,3890,1,0.2175,0.435,0.5,unmatched,3950,268
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,8,0.04,1,1,1,2,3830,3950,1,0.2175,0.435,0.5,unmatched,4010,269
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,8,0.04,1,1,1,2,3830,4010,1,0.2175,0.435,0.5,unmatched,4070,270
1,1,scenario3,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,8,0.04,1,1,1,2,3830,3890,1,0.435,0.435,1,partially-matched,3950,271
